borrower_id,doc_type,file_name,status,quality_score,note
B10340,salary_slip,b10340_salary_slip.pdf,needs_review,57,OCR pending — status from structured verification
B10341,identity,b10341_identity.pdf,verified,60,Structured checks passed
B10341,bank_statement,b10341_bank_statement.pdf,needs_review,69,OCR pending — status from structured verification
B10341,income_document,b10341_income_document.pdf,needs_review,63,OCR pending — status from structured verification
B10341,salary_slip,b10341_salary_slip.pdf,needs_review,57,OCR pending — status from structured verification
B10342,identity,b10342_identity.pdf,verified,94,Structured checks passed
B10342,bank_statement,b10342_bank_statement.pdf,verified,86,Structured checks passed
B10342,income_document,b10342_income_document.pdf,verified,86,Structured checks passed
B10343,identity,b10343_identity.pdf,verified,84,Structured checks passed
B10343,bank_statement,b10343_bank_statement.pdf,verified,77,Structured checks passed
B10343,income_document,b10343_income_document.pdf,verified,88,Structured checks passed
B10344,identity,b10344_identity.pdf,needs_review,84,OCR pending — status from structured verification
B10344,bank_statement,b10344_bank_statement.pdf,verified,92,Structured checks passed
B10344,income_document,b10344_income_document.pdf,verified,84,Structured checks passed
B10344,salary_slip,b10344_salary_slip.pdf,verified,92,Structured checks passed
B10345,identity,b10345_identity.pdf,verified,87,Structured checks passed
B10345,bank_statement,b10345_bank_statement.pdf,verified,95,Structured checks passed
B10345,income_document,b10345_income_document.pdf,verified,94,Structured checks passed
B10345,salary_slip,b10345_salary_slip.pdf,verified,83,Structured checks passed
B10346,identity,b10346_identity.pdf,needs_review,71,OCR pending — status from structured verification
B10346,bank_statement,b10346_bank_statement.pdf,verified,60,Structured checks passed
B10346,income_document,b10346_income_document.pdf,verified,71,Structured checks passed
B10346,salary_slip,b10346_salary_slip.pdf,verified,60,Structured checks passed
B10347,identity,b10347_identity.pdf,verified,61,Structured checks passed
B10347,bank_statement,b10347_bank_statement.pdf,suspicious,72,OCR pending — status from structured verification
B10347,income_document,b10347_income_document.pdf,suspicious,56,OCR pending — status from structured verification
B10348,identity,b10348_identity.pdf,verified,56,Structured checks passed
B10348,bank_statement,b10348_bank_statement.pdf,verified,70,Structured checks passed
B10348,income_document,b10348_income_document.pdf,verified,61,Structured checks passed
B10348,salary_slip,b10348_salary_slip.pdf,verified,62,Structured checks passed
B10349,identity,b10349_identity.pdf,needs_review,50,OCR pending — status from structured verification
B10349,bank_statement,b10349_bank_statement.pdf,suspicious,42,OCR pending — status from structured verification
B10349,income_document,b10349_income_document.pdf,needs_review,52,OCR pending — status from structured verification
B10349,salary_slip,b10349_salary_slip.pdf,needs_review,56,OCR pending — status from structured verification
B10350,identity,b10350_identity.pdf,verified,50,Structured checks passed
B10350,bank_statement,b10350_bank_statement.pdf,verified,64,Structured checks passed
B10350,income_document,b10350_income_document.pdf,verified,59,Structured checks passed
B10350,salary_slip,b10350_salary_slip.pdf,verified,51,Structured checks passed
B10351,identity,b10351_identity.pdf,verified,57,Structured checks passed
B10351,bank_statement,b10351_bank_statement.pdf,verified,56,Structured checks passed
B10351,income_document,b10351_income_document.pdf,verified,55,Structured checks passed
B10351,salary_slip,b10351_salary_slip.pdf,verified,57,Structured checks passed
B10352,identity,b10352_identity.pdf,verified,79,Structured checks passed
B10352,bank_statement,b10352_bank_statement.pdf,suspicious,81,OCR pending — status from structured verification
B10352,income_document,b10352_income_document.pdf,verified,78,Structured checks passed
B10353,identity,b10353_identity.pdf,needs_review,46,OCR pending — status from structured verification
B10353,bank_statement,b10353_bank_statement.pdf,verified,57,Structured checks passed
B10353,income_document,b10353_income_document.pdf,verified,57,Structured checks passed
B10354,identity,b10354_identity.pdf,verified,65,Structured checks passed
B10354,bank_statement,b10354_bank_statement.pdf,verified,63,Structured checks passed
B10354,income_document,b10354_income_document.pdf,verified,54,Structured checks passed
B10354,salary_slip,b10354_salary_slip.pdf,verified,55,Structured checks passed
B10355,identity,b10355_identity.pdf,verified,62,Structured checks passed
B10355,bank_statement,b10355_bank_statement.pdf,verified,77,Structured checks passed
B10355,income_document,b10355_income_document.pdf,verified,80,Structured checks passed
B10355,business_document,b10355_business_document.pdf,verified,66,Structured checks passed
B10356,identity,b10356_identity.pdf,verified,49,Structured checks passed
B10356,bank_statement,b10356_bank_statement.pdf,verified,38,Structured checks passed
B10356,income_document,b10356_income_document.pdf,suspicious,43,OCR pending — status from structured verification
B10357,identity,b10357_identity.pdf,verified,59,Structured checks passed
B10357,bank_statement,b10357_bank_statement.pdf,verified,73,Structured checks passed
B10357,income_document,b10357_income_document.pdf,verified,67,Structured checks passed
B10358,identity,b10358_identity.pdf,verified,99,Structured checks passed
B10358,bank_statement,b10358_bank_statement.pdf,verified,99,Structured checks passed
B10358,income_document,b10358_income_document.pdf,verified,99,Structured checks passed
B10358,salary_slip,b10358_salary_slip.pdf,verified,98,Structured checks passed
B10359,identity,b10359_identity.pdf,verified,85,Structured checks passed
B10359,bank_statement,b10359_bank_statement.pdf,verified,74,Structured checks passed
B10359,income_document,b10359_income_document.pdf,needs_review,70,OCR pending — status from structured verification
B10359,salary_slip,b10359_salary_slip.pdf,needs_review,80,OCR pending — status from structured verification
B10360,identity,b10360_identity.pdf,verified,60,Structured checks passed
B10360,bank_statement,b10360_bank_statement.pdf,verified,63,Structured checks passed
B10360,income_document,b10360_income_document.pdf,verified,44,Structured checks passed
B10361,identity,b10361_identity.pdf,verified,89,Structured checks passed
B10361,bank_statement,b10361_bank_statement.pdf,verified,94,Structured checks passed
B10361,income_document,b10361_income_document.pdf,verified,88,Structured checks passed
B10362,identity,b10362_identity.pdf,verified,87,Structured checks passed
B10362,bank_statement,b10362_bank_statement.pdf,verified,93,Structured checks passed
B10362,income_document,b10362_income_document.pdf,verified,88,Structured checks passed
B10362,business_document,b10362_business_document.pdf,verified,95,Structured checks passed
B10363,identity,b10363_identity.pdf,verified,69,Structured checks passed
B10363,bank_statement,b10363_bank_statement.pdf,verified,56,Structured checks passed
B10363,income_document,b10363_income_document.pdf,verified,76,Structured checks passed
B10363,business_document,b10363_business_document.pdf,verified,73,Structured checks passed
B10364,identity,b10364_identity.pdf,verified,49,Structured checks passed
B10364,bank_statement,b10364_bank_statement.pdf,verified,57,Structured checks passed
B10364,income_document,b10364_income_document.pdf,verified,47,Structured checks passed
B10364,salary_slip,b10364_salary_slip.pdf,verified,40,Structured checks passed
B10365,identity,b10365_identity.pdf,needs_review,34,OCR pending — status from structured verification
B10365,bank_statement,b10365_bank_statement.pdf,verified,21,Structured checks passed
B10365,income_document,b10365_income_document.pdf,suspicious,25,OCR pending — status from structured verification
B10366,identity,b10366_identity.pdf,verified,99,Structured checks passed
B10366,bank_statement,b10366_bank_statement.pdf,verified,98,Structured checks passed
B10366,income_document,b10366_income_document.pdf,needs_review,99,OCR pending — status from structured verification
B10367,identity,b10367_identity.pdf,verified,85,Structured checks passed
B10367,bank_statement,b10367_bank_statement.pdf,verified,86,Structured checks passed
B10367,income_document,b10367_income_document.pdf,verified,71,Structured checks passed
B10368,identity,b10368_identity.pdf,verified,56,Structured checks passed
B10368,bank_statement,b10368_bank_statement.pdf,needs_review,62,OCR pending — status from structured verification
B10368,income_document,b10368_income_document.pdf,verified,68,Structured checks passed
B10368,business_document,b10368_business_document.pdf,needs_review,58,OCR pending — status from structured verification
B10369,identity,b10369_identity.pdf,verified,78,Structured checks passed
B10369,bank_statement,b10369_bank_statement.pdf,verified,66,Structured checks passed
B10369,income_document,b10369_income_document.pdf,verified,75,Structured checks passed
B10370,identity,b10370_identity.pdf,verified,94,Structured checks passed
B10370,bank_statement,b10370_bank_statement.pdf,verified,90,Structured checks passed
B10370,income_document,b10370_income_document.pdf,verified,99,Structured checks passed
B10370,salary_slip,b10370_salary_slip.pdf,verified,99,Structured checks passed
