borrower_id,month,label,income,expenses,debt,transactions,bounced,disputed
B10359,1,M-5,18644,8617,2373,87,0,0
B10359,2,M-4,19892,12456,3240,72,0,0
B10359,3,M-3,19902,12050,3968,26,0,0
B10359,4,M-2,20150,13002,3533,41,0,0
B10359,5,M-1,21212,11901,9421,72,0,0
B10360,0,M-6,36853,21778,49530,41,0,0
B10360,1,M-5,36095,21297,18041,25,0,0
B10360,2,M-4,31778,18239,25155,31,0,0
B10360,3,M-3,34946,31781,35854,89,0,0
B10360,4,M-2,35443,17378,23932,54,0,0
B10360,5,M-1,32412,23261,41828,47,0,0
B10361,0,M-6,43217,21507,7014,84,0,0
B10361,1,M-5,45414,21423,21866,55,0,0
B10361,2,M-4,45238,25666,9215,26,0,0
B10361,3,M-3,43745,23238,11535,33,0,0
B10361,4,M-2,43501,29254,10081,41,0,0
B10361,5,M-1,45745,27630,16973,77,0,0
B10362,0,M-6,109642,81601,48795,54,0,0
B10362,1,M-5,91291,46005,19379,68,0,0
B10362,2,M-4,108360,55117,34109,61,0,0
B10362,3,M-3,110581,53290,38700,81,0,0
B10362,4,M-2,97149,49135,10496,81,0,0
B10362,5,M-1,113222,71673,48402,33,0,0
B10363,0,M-6,42913,30775,23112,46,0,0
B10363,1,M-5,43437,33354,14598,72,0,0
B10363,2,M-4,46448,24526,15689,54,0,0
B10363,3,M-3,48116,29368,5464,31,0,0
B10363,4,M-2,43443,34314,14906,87,0,0
B10363,5,M-1,42721,27953,16802,81,0,0
B10364,0,M-6,37387,27100,6615,82,0,0
B10364,1,M-5,38292,36343,5845,68,0,0
B10364,2,M-4,40694,25759,14999,54,0,0
B10364,3,M-3,39272,21555,24405,26,0,0
B10364,4,M-2,37201,25108,12320,74,0,0
B10364,5,M-1,32588,19858,23251,64,0,0
B10365,0,M-6,13983,10702,15283,82,0,0
B10365,1,M-5,14665,6788,14659,60,0,0
B10365,2,M-4,13887,6643,16327,48,0,0
B10365,3,M-3,15170,8134,18408,76,0,0
B10365,4,M-2,14506,8591,19390,25,0,0
B10365,5,M-1,14086,10443,19524,53,0,0
B10366,0,M-6,46802,31205,22652,71,0,0
B10366,1,M-5,45437,36253,5787,43,0,0
B10366,2,M-4,49789,32172,8253,59,0,0
B10366,3,M-3,48460,31238,17891,71,0,0
B10366,4,M-2,49286,33864,11038,48,0,0
B10366,5,M-1,46472,34323,7152,62,0,0
B10367,0,M-6,71117,50581,11118,26,0,0
B10367,1,M-5,67489,42121,26989,72,0,0
B10367,2,M-4,65048,51410,27876,88,0,0
B10367,3,M-3,63557,45742,28426,53,0,0
B10367,4,M-2,73490,33868,13244,80,0,0
B10367,5,M-1,69194,51957,13783,52,0,0
B10368,0,M-6,60212,40166,9001,62,0,0
B10368,1,M-5,64068,29367,11482,45,0,0
B10368,2,M-4,69628,50299,11987,57,0,0
B10368,3,M-3,65545,34225,23728,37,0,0
B10368,4,M-2,69469,51714,10932,86,0,0
B10368,5,M-1,64826,29910,23343,51,0,0
B10369,0,M-6,59259,45849,30364,88,0,0
B10369,1,M-5,64266,40163,8640,42,0,0
B10369,2,M-4,54890,30273,26704,42,0,0
B10369,3,M-3,65063,35673,14963,61,0,0
B10369,4,M-2,67102,48701,7092,40,0,0
B10369,5,M-1,60345,28976,21657,51,0,0
B10370,0,M-6,23920,12900,7909,50,0,0
B10370,1,M-5,22135,12236,9946,88,0,0
B10370,2,M-4,22770,14040,8663,87,0,0
B10370,3,M-3,23043,11421,5433,57,0,0
B10370,4,M-2,23436,11467,11152,73,0,0
B10370,5,M-1,23424,18172,10212,67,0,0
B10371,0,M-6,15630,11517,12653,67,0,0
B10371,1,M-5,14052,7297,19272,49,0,0
B10371,2,M-4,16179,14970,11002,78,0,0
B10371,3,M-3,15537,11345,19237,72,0,0
B10371,4,M-2,14921,10629,21328,55,0,0
B10371,5,M-1,15103,13518,17372,43,0,0
B10372,0,M-6,38277,24126,46222,38,0,0
B10372,1,M-5,43135,37289,42021,48,0,0
B10372,2,M-4,37021,22350,48490,68,0,0
B10372,3,M-3,38798,19562,46126,78,0,0
B10372,4,M-2,40480,38315,31903,79,0,0
B10372,5,M-1,46682,40679,5697,28,0,0
B10373,0,M-6,43065,28595,21994,28,0,0
B10373,1,M-5,41739,29640,16375,83,0,0
B10373,2,M-4,42864,33587,11138,53,0,0
B10373,3,M-3,41101,27296,17315,27,0,0
B10373,4,M-2,46637,33286,19185,75,0,0
B10373,5,M-1,37731,22011,10489,53,0,0
B10374,0,M-6,7722,4375,10252,69,0,0
B10374,1,M-5,8620,6195,10851,38,0,0
B10374,2,M-4,8200,5325,10305,30,0,0
B10374,3,M-3,8509,5901,7633,84,0,0
B10374,4,M-2,8521,4768,2175,59,0,0
B10374,5,M-1,9495,7246,10143,69,0,0
B10375,0,M-6,101301,68608,25091,68,0,0
B10375,1,M-5,84907,57413,18131,44,0,0
B10375,2,M-4,92011,44420,20993,61,0,0
B10375,3,M-3,96872,58123,15033,62,0,0
B10375,4,M-2,97703,47011,37580,40,0,0
B10375,5,M-1,90403,50503,42400,49,0,0
B10376,0,M-6,62471,43854,23600,73,0,0
B10376,1,M-5,58329,43782,9762,45,0,0
B10376,2,M-4,65684,39840,24603,82,0,0
B10376,3,M-3,60664,31496,17364,48,0,0
B10376,4,M-2,56169,43745,8244,89,0,0
B10376,5,M-1,59676,43290,20922,26,0,0
B10377,0,M-6,53379,46138,30234,50,0,0
B10377,1,M-5,52806,40655,22157,39,0,0
B10377,2,M-4,54326,30754,21245,51,0,0
B10377,3,M-3,49565,47006,17070,31,0,0
B10377,4,M-2,49645,23139,20209,54,0,0
B10377,5,M-1,45891,33177,18554,81,0,0
B10378,0,M-6,52059,39026,6243,60,0,0
B10378,1,M-5,52040,33599,11497,84,0,0
B10378,2,M-4,50066,33004,15532,75,0,0
B10378,3,M-3,42678,32848,15856,72,0,0
B10378,4,M-2,41098,23618,6716,31,0,0
B10378,5,M-1,47149,34593,8560,85,0,0
B10379,0,M-6,50618,34288,23643,89,0,0
B10379,1,M-5,50592,37466,24177,52,0,0
B10379,2,M-4,50782,24510,7298,61,0,0
B10379,3,M-3,47374,31984,16049,83,0,0
B10379,4,M-2,55065,27319,18604,66,0,0
B10379,5,M-1,51543,35453,22162,85,0,0
B10380,0,M-6,22399,14517,5597,78,0,0
B10380,1,M-5,21055,14487,10217,46,0,0
B10380,2,M-4,25052,15671,6169,33,0,0
B10380,3,M-3,25028,13560,6024,63,0,0
B10380,4,M-2,21533,14349,7399,79,0,0
B10380,5,M-1,22956,10657,4719,64,0,0
B10381,0,M-6,30210,18703,3569,50,0,0
B10381,1,M-5,29437,21893,12010,78,0,0
B10381,2,M-4,29878,15099,13829,78,0,0
B10381,3,M-3,32118,15938,4060,85,0,0
B10381,4,M-2,31941,17431,14603,47,0,0
B10381,5,M-1,33020,23443,13036,25,0,0
B10382,0,M-6,26272,13177,3393,56,0,0
B10382,1,M-5,25861,19471,11396,58,0,0
B10382,2,M-4,23357,15850,11979,77,0,0
B10382,3,M-3,23232,11679,5551,88,0,0
B10382,4,M-2,21802,13345,10120,74,0,0
B10382,5,M-1,21798,11465,5766,57,0,0
B10383,0,M-6,62012,32020,17152,73,0,0
B10383,1,M-5,60339,29864,25025,27,0,0
B10383,2,M-4,70876,49553,32862,41,0,0
B10383,3,M-3,73768,38872,24443,32,0,0
B10383,4,M-2,73098,34982,32348,48,0,0
B10383,5,M-1,71441,53834,17443,44,0,0
B10384,0,M-6,49603,33208,21692,38,0,0
B10384,1,M-5,41990,25450,60251,72,0,0
B10384,2,M-4,48903,27345,27991,55,0,0
B10384,3,M-3,44680,36259,33907,25,0,0
B10384,4,M-2,40508,26384,28865,89,0,0
B10384,5,M-1,46957,30574,4770,87,0,0
B10385,0,M-6,95854,51019,33182,30,0,0
B10385,1,M-5,101766,46471,33255,72,0,0
B10385,2,M-4,90298,52526,36001,59,0,0
B10385,3,M-3,86436,51323,24169,47,0,0
B10385,4,M-2,90473,71900,32983,65,0,0
B10385,5,M-1,89462,69442,17136,65,0,0
B10386,0,M-6,76549,34515,32570,86,0,0
B10386,1,M-5,77348,60085,34279,83,0,0
B10386,2,M-4,79264,48438,28549,45,0,0
B10386,3,M-3,84876,61981,28455,87,0,0
B10386,4,M-2,79471,60955,15822,67,0,0
B10386,5,M-1,73662,44858,39660,49,0,0
B10387,0,M-6,58827,46780,16635,78,0,0
B10387,1,M-5,64049,42074,24633,86,0,0
B10387,2,M-4,64282,51265,15080,42,0,0
B10387,3,M-3,59566,30312,10288,56,0,0
B10387,4,M-2,63944,43498,25905,74,0,0
B10387,5,M-1,58345,34295,25605,42,0,0
B10388,0,M-6,50489,23235,8184,38,0,0
B10388,1,M-5,50916,38514,5857,25,0,0
B10388,2,M-4,49060,25827,18415,70,0,0
B10388,3,M-3,47649,26683,5137,72,0,0
B10388,4,M-2,40528,23358,8341,59,0,0
B10388,5,M-1,43820,26342,7848,43,0,0
B10389,0,M-6,79258,58096,20779,74,0,0
B10389,1,M-5,91152,46870,9856,74,0,0
B10389,2,M-4,81227,48023,27214,46,0,0
B10389,3,M-3,95351,44926,11727,79,0,0
B10389,4,M-2,95393,65637,12936,35,0,0
B10389,5,M-1,86866,65937,22710,31,0,0
B10390,0,M-6,30769,15113,10000,81,0,0
B10390,1,M-5,33726,24524,14762,77,0,0
B10390,2,M-4,31638,22424,4741,57,0,0
B10390,3,M-3,32958,23438,10725,42,0,0
B10390,4,M-2,30857,16771,4156,61,0,0
B10390,5,M-1,32442,18181,14143,39,0,0
B10391,0,M-6,120188,90022,53838,33,0,0
B10391,1,M-5,116485,64688,51163,75,0,0
B10391,2,M-4,96130,51250,55404,84,0,0
B10391,3,M-3,101200,64337,43625,39,0,0
B10391,4,M-2,103095,62394,48891,64,0,0
B10391,5,M-1,108906,71379,35281,73,0,0
B10392,0,M-6,57801,26552,28614,51,0,0
B10392,1,M-5,59075,33751,14571,70,0,0
B10392,2,M-4,58475,30618,26876,58,0,0
B10392,3,M-3,51718,24396,24352,33,0,0
B10392,4,M-2,53537,32311,14025,54,0,0
B10392,5,M-1,62523,41869,28638,42,0,0
B10393,0,M-6,15930,12222,6786,28,0,0
B10393,1,M-5,17054,13407,4487,40,0,0
B10393,2,M-4,17186,9873,9284,82,0,0
B10393,3,M-3,17761,10697,3346,32,0,0
B10393,4,M-2,20406,16013,6990,38,0,0
B10393,5,M-1,20009,15502,5613,88,0,0
B10394,0,M-6,21654,16989,10669,61,0,0
B10394,1,M-5,24070,12872,24934,86,0,0
B10394,2,M-4,24897,18858,20618,43,0,0
B10394,3,M-3,27067,19214,28266,51,0,0
B10394,4,M-2,24922,16252,28097,42,0,0
B10394,5,M-1,27185,14070,2890,40,0,0
B10395,0,M-6,31284,26673,13242,87,0,0
B10395,1,M-5,28760,18957,41159,58,0,0
B10395,2,M-4,32829,16771,40789,36,0,0
B10395,3,M-3,28507,23967,8548,68,0,0
B10395,4,M-2,32320,30296,27717,42,0,0
B10395,5,M-1,32420,16816,37604,39,0,0
B10396,0,M-6,38958,23412,7939,71,0,0
B10396,1,M-5,40057,19950,7931,30,0,0
B10396,2,M-4,37641,24469,12347,68,0,0
B10396,3,M-3,38009,27806,10460,65,0,0
B10396,4,M-2,34672,19444,17499,45,0,0
B10396,5,M-1,36685,24545,19669,84,0,0
B10397,0,M-6,74720,49193,13661,82,0,0
B10397,1,M-5,74544,44019,28385,43,0,0
B10397,2,M-4,83826,43624,24055,43,0,0
B10397,3,M-3,76904,60620,13723,43,0,0
B10397,4,M-2,70049,34617,18027,76,0,0
B10397,5,M-1,70313,42100,20378,80,0,0
B10398,0,M-6,26985,12673,8297,44,0,0
B10398,1,M-5,25972,12672,9323,27,0,0
B10398,2,M-4,27464,16165,6172,73,0,0
B10398,3,M-3,31287,20957,11194,73,0,0
B10398,4,M-2,30877,15437,3410,29,0,0
B10398,5,M-1,32972,25292,6867,44,0,0
B10399,0,M-6,42357,30379,6111,28,0,0
B10399,1,M-5,44938,25933,20587,30,0,0
B10399,2,M-4,46852,33695,8409,71,0,0
B10399,3,M-3,45447,29818,23836,49,0,0
B10399,4,M-2,52823,24287,16315,78,0,0
B10399,5,M-1,55374,25755,11495,71,0,0
B10400,0,M-6,82937,60106,10194,68,0,0
B10400,1,M-5,77227,53610,23047,82,0,0
B10400,2,M-4,71838,46487,20619,67,0,0
B10400,3,M-3,82053,63022,16936,26,0,0
B10400,4,M-2,78512,40889,17302,63,0,0
B10400,5,M-1,77214,56317,28510,89,0,0
B10401,0,M-6,42777,22430,53751,32,0,0
B10401,1,M-5,39891,26332,40138,37,0,0
B10401,2,M-4,43637,34435,17567,29,0,0
B10401,3,M-3,48591,33489,17801,45,0,0
B10401,4,M-2,46477,23996,53023,72,0,0
B10401,5,M-1,48613,27518,24630,46,0,0
B10402,0,M-6,68155,48157,11484,63,0,0
B10402,1,M-5,71743,43602,15789,52,0,0
B10402,2,M-4,71085,38372,11782,31,0,0
B10402,3,M-3,65553,49917,27288,88,0,0
B10402,4,M-2,68067,43426,15060,50,0,0
B10402,5,M-1,66455,35204,30741,66,0,0
B10403,0,M-6,53331,27319,8291,39,0,0
B10403,1,M-5,61267,44576,19381,70,0,0
B10403,2,M-4,54245,29156,11866,56,0,0
B10403,3,M-3,62174,44315,11014,44,0,0
B10403,4,M-2,55013,32131,6928,86,0,0
B10403,5,M-1,58606,33358,26113,55,0,0
B10404,0,M-6,7032,6198,7489,31,0,0
B10404,1,M-5,6681,4912,10269,42,1,0
B10404,2,M-4,6783,3426,871,30,0,0
B10404,3,M-3,8209,7640,8011,50,0,0
B10404,4,M-2,8215,4475,2058,80,0,0
B10404,5,M-1,8310,4379,10220,78,0,0
B10405,0,M-6,36731,25975,7897,36,0,0
B10405,1,M-5,35098,26034,13846,89,0,0
B10405,2,M-4,34088,27211,8863,85,0,0
B10405,3,M-3,40805,30947,6436,59,0,0
B10405,4,M-2,37593,17434,10988,50,0,0
B10405,5,M-1,37301,18543,18394,37,0,0
B10406,0,M-6,29767,27835,26164,75,0,0
B10406,1,M-5,28988,22479,22051,56,0,0
B10406,2,M-4,32398,29459,13059,67,0,0
B10406,3,M-3,28255,25483,19843,67,0,0
B10406,4,M-2,27629,20918,16518,40,0,0
B10406,5,M-1,32438,26363,28214,63,0,0
B10407,0,M-6,43862,21385,8525,80,0,0
B10407,1,M-5,48493,25715,17858,72,0,0
B10407,2,M-4,39388,29491,17462,41,0,0
B10407,3,M-3,42625,26590,20791,34,0,0
B10407,4,M-2,39538,19651,19808,56,0,0
B10407,5,M-1,40780,29910,19847,87,0,0
B10408,0,M-6,13043,9438,8658,31,0,0
B10408,1,M-5,12343,5829,2788,34,0,0
B10408,2,M-4,12758,7354,11969,54,0,0
B10408,3,M-3,13238,7690,9630,52,0,0
B10408,4,M-2,14767,10580,13849,66,0,0
B10408,5,M-1,14014,6756,12429,62,0,0
B10409,0,M-6,15952,12413,4855,38,0,0
B10409,1,M-5,16617,11906,15355,64,0,0
B10409,2,M-4,17461,14841,2800,57,0,0
B10409,3,M-3,16494,9689,4574,41,0,0
B10409,4,M-2,17366,12168,23748,77,0,0
B10409,5,M-1,16884,13816,12582,72,0,0
B10410,0,M-6,31536,27585,21707,86,0,0
B10410,1,M-5,29593,22099,20183,55,0,0
B10410,2,M-4,32800,29103,25325,77,0,0
B10410,3,M-3,33096,17620,32646,72,0,0
B10410,4,M-2,33932,28826,34560,27,0,0
B10410,5,M-1,28580,24002,31136,25,0,0
B10411,0,M-6,26050,19857,9125,77,0,0
B10411,1,M-5,24083,12639,11003,41,0,0
B10411,2,M-4,29132,18344,3766,55,0,0
B10411,3,M-3,27612,20914,8047,63,0,0
B10411,4,M-2,25266,14942,8834,43,0,0
B10411,5,M-1,24852,18621,3982,85,0,0
B10412,0,M-6,44631,21262,19576,42,0,0
B10412,1,M-5,50841,30420,24921,67,0,0
B10412,2,M-4,55083,39213,13028,38,0,0
B10412,3,M-3,49322,24544,21693,32,0,0
B10412,4,M-2,56448,27548,19798,68,0,0
B10412,5,M-1,55418,38815,11875,72,0,0
B10413,0,M-6,35119,20449,28341,27,0,0
B10413,1,M-5,33928,28953,5365,25,0,0
B10413,2,M-4,34662,30742,42705,50,0,0
B10413,3,M-3,34275,17582,34930,54,0,0
B10413,4,M-2,35792,30465,24482,63,0,0
B10413,5,M-1,35402,30367,27282,83,0,0
B10414,0,M-6,32349,24335,40187,48,0,0
B10414,1,M-5,33560,29243,39437,81,0,0
B10414,2,M-4,32694,26566,39076,57,0,0
B10414,3,M-3,39990,31613,45772,77,0,0
B10414,4,M-2,38956,19604,14875,80,0,0
B10414,5,M-1,45257,26698,4898,38,0,0
B10415,0,M-6,63281,30244,30476,32,0,0
B10415,1,M-5,56946,33186,18654,74,0,0
B10415,2,M-4,58383,30230,22142,41,0,0
B10415,3,M-3,71138,45007,30423,62,0,0
B10415,4,M-2,69277,54724,29667,47,0,0
B10415,5,M-1,71283,33781,29066,55,0,0
B10416,0,M-6,87469,41669,23131,65,0,0
B10416,1,M-5,97620,65244,38892,86,0,0
B10416,2,M-4,85398,49212,41613,26,0,0
B10416,3,M-3,86437,39313,47473,59,0,0
B10416,4,M-2,84456,50833,10128,64,0,0
B10416,5,M-1,100890,61815,10479,87,0,0
B10417,0,M-6,78446,59858,24762,82,0,0
B10417,1,M-5,78326,49248,33148,85,0,0
B10417,2,M-4,86206,67363,23941,54,0,0
B10417,3,M-3,82011,64396,10276,50,0,0
B10417,4,M-2,85312,51432,27250,88,0,0
B10417,5,M-1,77163,37199,21333,40,0,0
B10418,0,M-6,26921,22717,6775,40,0,0
B10418,1,M-5,27704,14983,30073,49,0,0
B10418,2,M-4,24069,17326,28252,25,0,0
B10418,3,M-3,28791,26154,31329,38,0,0
B10418,4,M-2,27713,13111,36357,27,0,0
B10418,5,M-1,29150,17033,31680,88,0,0
B10419,0,M-6,13022,10576,6323,42,0,0
B10419,1,M-5,12152,7665,5110,29,0,0
B10419,2,M-4,11043,9022,9537,55,0,0
B10419,3,M-3,11590,9323,12545,36,0,0
B10419,4,M-2,11892,6162,13001,62,0,0
B10419,5,M-1,11580,9849,16015,78,0,0
B10420,0,M-6,20272,12810,10883,65,0,0
B10420,1,M-5,22955,16404,20013,57,0,0
B10420,2,M-4,25892,17710,11228,42,0,0
B10420,3,M-3,22627,15060,22810,61,0,0
B10420,4,M-2,25892,17013,20432,63,0,0
B10420,5,M-1,25807,21725,9230,59,0,0
B10421,0,M-6,49452,33620,11182,87,0,0
B10421,1,M-5,50499,38877,13191,81,0,0
B10421,2,M-4,48472,25262,21100,71,0,0
B10421,3,M-3,48423,33834,19235,53,0,0
B10421,4,M-2,45999,28170,15161,34,0,0
B10421,5,M-1,53496,31320,5723,32,0,0
B10422,0,M-6,35247,22746,29204,39,0,0
B10422,1,M-5,42557,31952,61808,47,0,0
B10422,2,M-4,41744,24795,47052,49,0,0
B10422,3,M-3,41396,32571,9790,42,0,0
B10422,4,M-2,41922,32347,22737,86,0,0
B10422,5,M-1,46491,33173,20988,68,0,0
B10423,0,M-6,55131,31362,20827,62,0,0
B10423,1,M-5,58520,38154,24991,64,0,0
B10423,2,M-4,51009,35591,24150,87,0,0
B10423,3,M-3,52131,40495,7770,82,0,0
B10423,4,M-2,56583,29870,11147,28,0,0
B10423,5,M-1,48773,32510,22110,88,0,0
B10424,0,M-6,59275,45757,32537,50,0,0
B10424,1,M-5,64653,36316,19178,28,0,0
B10424,2,M-4,67235,51493,31525,84,0,0
B10424,3,M-3,64086,39659,8255,84,0,0
B10424,4,M-2,63201,45044,12611,25,0,0
B10424,5,M-1,69522,53172,24669,38,0,0
B10425,0,M-6,34953,19057,7014,34,0,0
B10425,1,M-5,31735,16055,16913,33,0,0
B10425,2,M-4,31857,17297,8356,84,0,0
B10425,3,M-3,35089,26096,6206,66,0,0
B10425,4,M-2,31846,18750,4088,29,0,0
B10425,5,M-1,30794,18488,6428,37,0,0
B10426,0,M-6,50472,25517,20974,48,0,0
B10426,1,M-5,54547,34653,13170,36,0,0
B10426,2,M-4,55946,33540,18467,76,0,0
B10426,3,M-3,52335,33911,24753,38,0,0
B10426,4,M-2,58897,29447,15701,77,0,0
B10426,5,M-1,55016,36927,12467,78,0,0
B10427,0,M-6,46629,34637,58480,66,0,0
B10427,1,M-5,50191,27693,69165,64,0,0
B10427,2,M-4,50693,38821,45570,77,0,0
B10427,3,M-3,44512,35019,15570,85,0,0
B10427,4,M-2,44369,28519,11460,74,0,0
B10427,5,M-1,46349,20994,15274,62,0,0
B10428,0,M-6,11255,5815,3956,87,0,0
B10428,1,M-5,13480,11753,2367,65,0,0
B10428,2,M-4,13998,11428,10850,80,0,0
B10428,3,M-3,14810,12049,6546,71,0,0
B10428,4,M-2,16228,8753,5125,32,0,0
B10428,5,M-1,17447,7961,8212,64,0,0
B10429,0,M-6,24774,19494,13896,37,0,0
B10429,1,M-5,26164,15450,4797,68,0,0
B10429,2,M-4,22928,14013,12586,59,0,0
B10429,3,M-3,25041,13319,11682,85,0,0
B10429,4,M-2,24478,13863,18198,41,0,0
B10429,5,M-1,24219,16858,25727,61,0,0
B10430,0,M-6,56904,36894,24204,61,0,0
B10430,1,M-5,58405,39176,7071,83,0,0
B10430,2,M-4,57104,30786,6372,72,0,0
B10430,3,M-3,55613,31019,11406,69,0,0
B10430,4,M-2,59771,38244,18900,32,0,0
B10430,5,M-1,50547,24945,25962,86,0,0
B10431,0,M-6,30147,23883,3928,70,0,0
B10431,1,M-5,29236,26229,29175,62,0,0
B10431,2,M-4,30556,20223,33469,76,0,0
B10431,3,M-3,30393,19514,25845,42,0,0
B10431,4,M-2,33171,19048,26840,45,0,0
B10431,5,M-1,34146,28957,17934,71,0,0
B10432,0,M-6,40640,27413,6549,77,0,0
B10432,1,M-5,42814,27230,8633,80,0,0
B10432,2,M-4,43601,25398,11877,83,0,0
B10432,3,M-3,37555,25102,5863,84,0,0
B10432,4,M-2,38866,24170,13524,83,0,0
B10432,5,M-1,41676,22959,13149,82,0,0
B10433,0,M-6,45753,26133,31606,45,0,0
B10433,1,M-5,42323,36230,52954,76,0,0
B10433,2,M-4,47514,33048,62432,65,0,0
B10433,3,M-3,47579,21624,9337,75,0,0
B10433,4,M-2,49425,30891,5194,31,0,0
B10433,5,M-1,47957,21634,48611,37,0,0
B10434,0,M-6,41173,34274,31585,63,0,0
B10434,1,M-5,37850,22982,30172,55,0,0
B10434,2,M-4,45036,34707,50336,38,0,0
B10434,3,M-3,42368,19402,21145,65,0,0
B10434,4,M-2,39395,29283,37100,72,0,0
B10434,5,M-1,44227,26900,46163,78,0,0
B10435,0,M-6,50566,28467,22916,56,0,0
B10435,1,M-5,53137,34329,19985,72,0,0
B10435,2,M-4,53525,38135,11602,36,0,0
B10435,3,M-3,57505,44760,19885,78,0,0
B10435,4,M-2,53571,38977,21909,28,0,0
B10435,5,M-1,57866,42353,20452,80,0,0
B10436,0,M-6,33345,21994,11401,37,0,0
B10436,1,M-5,33620,17242,9296,47,0,0
B10436,2,M-4,36646,27141,13363,69,0,0
B10436,3,M-3,32343,15714,17706,29,0,0
B10436,4,M-2,32388,24599,9329,89,0,0
B10436,5,M-1,32941,24373,15485,40,0,0
B10437,0,M-6,36944,26337,6723,41,0,0
B10437,1,M-5,36834,27904,6931,69,0,0
B10437,2,M-4,38814,21696,13759,45,0,0
B10437,3,M-3,36773,16915,4149,49,0,0
B10437,4,M-2,31347,15627,15900,25,0,0
B10437,5,M-1,33935,23790,8665,89,0,0
B10438,0,M-6,50867,37572,5524,41,0,0
B10438,1,M-5,60011,30573,24241,88,0,0
B10438,2,M-4,59143,41879,13506,59,0,0
B10438,3,M-3,53214,33142,5598,29,0,0
B10438,4,M-2,56163,40254,18329,47,0,0
B10438,5,M-1,50268,38337,11899,54,0,0
B10439,0,M-6,23272,18531,13258,52,0,0
B10439,1,M-5,22595,19879,14752,89,0,0
B10439,2,M-4,24303,22849,19287,52,0,0
B10439,3,M-3,23185,14931,14535,25,0,0
B10439,4,M-2,21952,13945,5893,51,0,0
B10439,5,M-1,22756,11057,8523,46,0,0
B10440,0,M-6,84679,45329,36613,67,0,0
B10440,1,M-5,82782,47764,17507,77,0,0
B10440,2,M-4,68608,49798,12450,25,0,0
B10440,3,M-3,70098,41779,13400,72,0,0
B10440,4,M-2,73211,42521,25570,43,0,0
B10440,5,M-1,75785,47918,30860,25,0,0
B10441,0,M-6,23527,21782,13395,58,0,0
B10441,1,M-5,24585,13430,35012,56,0,0
B10441,2,M-4,23276,12488,24610,43,0,0
B10441,3,M-3,28287,24505,18849,39,0,0
B10441,4,M-2,26602,14603,27209,67,0,0
B10441,5,M-1,24280,13972,13946,79,0,0
B10442,0,M-6,63444,45841,12090,80,0,0
B10442,1,M-5,71489,50694,15668,56,0,0
B10442,2,M-4,72121,42785,17737,71,0,0
B10442,3,M-3,64994,41584,30086,47,0,0
B10442,4,M-2,67042,48399,33176,84,0,0
B10442,5,M-1,72821,47619,9359,48,0,0
B10443,0,M-6,37320,28530,4329,51,0,0
B10443,1,M-5,43676,30363,19832,81,0,0
B10443,2,M-4,38460,25154,30257,45,0,0
B10443,3,M-3,40277,27199,36944,29,0,0
B10443,4,M-2,39320,29431,36362,73,0,0
B10443,5,M-1,40266,38006,52923,67,0,0
B10444,0,M-6,35622,27828,9117,29,0,0
B10444,1,M-5,32845,16036,17554,47,0,0
B10444,2,M-4,31641,21551,12884,67,0,0
B10444,3,M-3,35009,20146,4614,30,0,0
B10444,4,M-2,35658,24236,6480,47,0,0
B10444,5,M-1,31103,22139,12019,35,0,0
B10445,0,M-6,29687,15099,12557,81,0,0
B10445,1,M-5,27841,19070,20576,47,0,0
B10445,2,M-4,33502,21876,22139,29,0,0
B10445,3,M-3,30095,24142,39772,68,0,0
B10445,4,M-2,33829,17503,4614,39,0,0
B10445,5,M-1,37410,26760,44320,53,0,1
B10446,0,M-6,26444,15692,19929,89,0,0
B10446,1,M-5,28274,13576,19658,81,0,0
B10446,2,M-4,31023,14104,27464,38,0,0
B10446,3,M-3,30420,28785,37519,39,0,0
B10446,4,M-2,29458,23604,10193,56,0,0
B10446,5,M-1,30707,20394,13044,65,0,0
B10447,0,M-6,27422,23261,8367,72,0,0
B10447,1,M-5,29054,14386,31424,87,0,0
B10447,2,M-4,30414,24357,7807,73,0,0
B10447,3,M-3,26403,24278,38807,50,0,0
B10447,4,M-2,29742,23574,11819,72,0,0
B10447,5,M-1,34647,21837,15102,43,0,0
B10448,0,M-6,34151,23340,50112,38,0,0
B10448,1,M-5,35473,22998,16897,80,0,0
B10448,2,M-4,38034,17912,28740,73,0,0
B10448,3,M-3,45578,23980,44551,40,0,0
B10448,4,M-2,41135,36827,20450,28,0,0
B10448,5,M-1,48675,28815,50699,57,0,0
B10449,0,M-6,29121,15057,14597,29,0,0
B10449,1,M-5,25245,16268,21324,60,0,0
B10449,2,M-4,27755,19021,37764,80,0,0
B10449,3,M-3,27594,13468,15981,81,0,0
B10449,4,M-2,33095,19424,36526,75,0,0
B10449,5,M-1,31928,19900,30736,80,0,0
B10450,0,M-6,28854,13641,16123,28,0,0
B10450,1,M-5,31289,29519,8481,73,0,0
B10450,2,M-4,30504,17261,27011,40,0,0
B10450,3,M-3,28422,26492,32974,48,0,0
B10450,4,M-2,31416,16782,13054,50,0,0
B10450,5,M-1,27909,26139,25432,57,0,0
B10451,0,M-6,49547,26739,15826,69,0,0
B10451,1,M-5,54291,29695,29420,50,0,0
B10451,2,M-4,57731,35814,11249,44,0,0
B10451,3,M-3,54784,31908,15398,25,0,0
B10451,4,M-2,54573,32079,24055,74,0,0
B10451,5,M-1,64653,47082,12605,34,0,0
B10452,0,M-6,44413,33187,5481,67,0,0
